ca.uz,217.107.34.50,False
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
climbing.uz,82.215.71.202,True
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
clubber.uz,217.112.35.89,False
cn.uz,64.150.184.252,False
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
cm.uz,91.212.89.10,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
co.uz,217.160.92.99,False
coaching.uz,83.69.129.17,True
clubber.uz,217.112.35.89,False
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
codex.uz,178.159.250.7,False
codex.uz,178.159.250.7,False
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
codex.uz,178.159.250.7,False
codex.uz,178.159.250.7,False
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
combo.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
comfy.uz,83.69.139.156,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
comfy.uz,83.69.139.156,True
composer.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
comfy.uz,83.69.139.156,True
comfy.uz,83.69.139.156,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
coaching.uz,83.69.129.17,True
codex.uz,178.159.250.7,False
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
coding.uz,91.212.89.7,True
codex.uz,178.159.250.7,False
codex.uz,178.159.250.7,False
codex.uz,178.159.250.7,False
color.uz,80.80.208.8,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
color.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
colors.uz,80.80.208.8,True
comfy.uz,83.69.139.156,True
comfy.uz,83.69.139.156,True
combo.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
combo.uz,91.212.89.7,True
comfy.uz,83.69.139.156,True
composer.uz,91.212.89.7,True
comfy.uz,83.69.139.156,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
composer.uz,91.212.89.7,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
consumer.uz,91.212.89.100,True
cooper.uz,91.212.89.99,True
consumer.uz,91.212.89.100,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
cooper.uz,91.212.89.99,True
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.130.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
corning.uz,199.197.135.43,False
cp.uz,77.221.141.37,False
cps.uz,83.221.178.224,True
cr.uz,74.208.44.190,False
cps.uz,83.221.178.224,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
creator.uz,46.8.35.129,True
creative.uz,209.140.29.192,False
creator.uz,46.8.35.129,True
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cruises.uz,188.120.224.53,False
cs.uz,91.188.128.21,True
ctg.uz,83.69.139.151,True
ctrl.uz,188.127.239.142,False
cu.uz,77.221.141.36,False
cts.uz,46.165.211.167,False
ctg.uz,83.69.139.151,True
cts.uz,46.165.211.167,False
ctrl.uz,188.127.239.142,False
cst.uz,46.8.35.129,True
ctrl.uz,188.127.239.142,False
cst.uz,46.8.35.129,True
ctrl.uz,188.127.239.142,False
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
customs.uz,91.212.89.99,True
cwt.uz,91.212.89.68,True
cwt.uz,91.212.89.68,True
cz.uz,46.38.48.138,False
c\a.uz,217.107.34.50,False
ca.uz,217.107.34.50,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
calls.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
calls.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
calls.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
calls.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
cas.uz,83.69.139.136,True
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casio.uz,213.128.133.98,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
cats.uz,50.63.114.1,False
casting.uz,178.159.250.10,False
cats.uz,50.63.114.1,False
cabc.uz,74.208.125.245,False
cabinet.uz,62.209.128.112,True
cable.uz,62.209.128.102,True
cache-cache.uz,195.64.164.87,False
cada.uz,91.212.89.100,True
caesar.uz,46.8.35.129,True
cafe.uz,91.212.89.70,True
cag.uz,82.146.38.205,False
cake.uz,50.87.100.245,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
calls.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
calls.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
calcite.uz,46.8.35.129,True
calculator.uz,72.52.4.91,False
calendar.uz,91.212.89.16,True
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
calls.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
callback.uz,69.73.145.194,False
calls.uz,69.73.145.194,False
cam4.uz,209.126.255.163,False
camaieu.uz,165.160.13.20,False
came.uz,195.110.124.133,False
camel.uz,83.69.139.168,True
camerababy.uz,62.209.128.102,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candela.uz,62.209.128.37,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
candles.uz,46.8.35.129,True
canon.uz,82.112.117.66,False
car.uz,62.209.128.72,True
caramel.uz,31.170.161.127,False
caravan.uz,46.249.204.102,False
caravanserai.uz,91.212.89.68,True
carbon.uz,81.95.237.17,True
card.uz,91.219.194.29,False
care.uz,195.39.197.202,False
career.uz,46.8.35.130,True
cargo.uz,80.78.243.59,False
carlos.ca.uz,217.107.34.50,False
carnaval.uz,91.212.89.7,True
carquest.uz,65.175.38.200,False
cas.uz,83.69.139.136,True
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casio.uz,213.128.133.98,False
caspian.uz,54.235.68.241,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
casting.uz,178.159.250.10,False
castillo.uz,5.9.18.110,False
casting.uz,178.159.250.10,False
castle.uz,46.8.35.129,True
castle.uz,46.8.35.129,True
castrol.uz,54.72.215.189,False
casual.uz,83.69.139.168,True
cat.uz,50.63.114.1,False
cats.uz,50.63.114.1,False
cataclysm.uz,91.204.236.5,True
cater.uz,66.96.162.147,False
catg.uz,83.221.178.228,True
catholic.uz,5.9.23.25,False
cats.uz,50.63.114.1,False
cb.uz,77.221.141.38,False
cbs.uz,46.8.35.129,True
cco.uz,81.95.237.17,True
cctv.uz,93.170.131.143,False
cctld.uz,91.212.89.8,True
cdma.uz,87.237.233.13,True
ced.uz,217.29.118.22,True
ced.uz,217.29.118.22,True
centr.uz,198.23.48.84,False
central.uz,46.8.35.129,True
centurion.uz,91.203.194.104,False
cepex.uz,194.179.39.13,False
cer.uz,217.29.120.9,True
cerama.uz,185.22.65.22,False
certin.uz,69.73.145.194,False
cfc.uz,178.236.176.70,False
ch.uz,54.160.145.244,False
chefs.uz,83.221.178.223,True
chefs.uz,83.221.178.223,True
chefs.uz,83.221.178.223,True
chi.uz,193.161.86.14,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chefs.uz,83.221.178.223,True
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chm.uz,46.8.35.129,True
chadbourne.uz,167.68.29.171,False
chair.uz,62.209.133.18,True
champion.uz,46.8.35.129,True
championat.uz,46.8.35.129,True
chamber.uz,91.212.89.100,True
chand.uz,62.152.86.139,False
chanel.uz,185.26.230.129,False
charlie.uz,195.158.13.162,True
charlotterusse.uz,165.160.13.20,False
chartis.uz,167.230.98.75,False
chat.uz,91.188.129.1,True
chefs.uz,83.221.178.223,True
chefs.uz,83.221.178.223,True
checkin.uz,23.229.230.167,False
chefs.uz,83.221.178.223,True
chefs.uz,83.221.178.223,True
chek.uz,46.38.50.48,False
chelsea.uz,46.249.204.102,False
chelsi.uz,91.188.128.21,True
chemie.uz,5.9.18.110,False
chenson.uz,217.12.82.36,True
cherry.uz,217.29.117.229,True
chevron.uz,203.27.227.220,False
chi.uz,193.161.86.14,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chicco.uz,83.69.129.17,True
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chickens.uz,91.106.207.54,False
chigo.uz,91.212.89.100,True
chilon.uz,195.158.0.162,True
chinamarket.uz,94.158.48.2,True
chinatown.uz,80.80.208.8,True
chingiz.uz,91.212.89.100,True
chinese.uz,62.209.133.18,True
chint.uz,121.199.253.121,False
chip.uz,62.152.86.130,False
chistka.uz,83.69.139.151,True
chivas.uz,178.63.4.166,False
chm.uz,46.8.35.129,True
choco.uz,217.29.118.22,True
chocolate.uz,217.29.118.22,True
chotka.uz,185.8.212.75,True
chp.uz,90.156.201.106,False
chop.uz,178.218.211.186,False
christina.uz,46.8.35.129,True
chromakey.uz,46.8.35.130,True
chrome.uz,83.69.139.151,True
chs.uz,107.170.15.183,False
chtz.uz,178.159.250.7,False
church.uz,5.9.23.25,False
chus.uz,62.209.128.112,True
chuz.uz,178.218.211.186,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
cirrus.uz,12.22.155.124,False
